architecture,board_slot_width,bus_interface,chip_package,display_connectors,double_float_performance,foundry,generation,half_float_performance,manufacturer,memory_type,name,pixel_rate,power_connectors,price,ray_tracing_cores,release_date,render_output_processors,shading_units,single_float_performance,streaming_multiprocessors,tensor_cores,texture_mapping_units,texture_rate
Pascal,Dual-slot,PCIe 1.0 x4,BGA-2397,,336.6,TSMC,Mining GPUs,168.3,NVIDIA,GDDR5X,P102-100,134.6,2x 8-pin,0,0,2018-02-12,80,3200,10770.0,25,0,200,336.6
Pascal,Dual-slot,PCIe 3.0 x4,BGA-2397,,334.0,TSMC,Mining GPUs,167.0,NVIDIA,GDDR5,P102-101,133.6,2x 8-pin,0,0,2018-01-01,80,3200,10690.0,25,0,200,334.0
Pascal,Dual-slot,PCIe 1.0 x4,BGA-2150,,269.3,TSMC,Mining GPUs,134.6,NVIDIA,GDDR5,P104-101,107.7,1x 8-pin,0,0,2018-01-05,64,2560,8617.000000000002,20,0,160,269.3
Volta,Dual-slot,PCIe 3.0 x16,,4x DisplayPort 1.4a,8330.0,TSMC,Quadro Volta(Vx000),33320.0,NVIDIA,HBM2,Quadro GV100,208.3,1x 8-pin,0,0,2018-03-27,128,5120,16660.0,80,640,320,520.6
Pascal,MXM Module,MXM-B (3.0),BGA-2150,,157.2,TSMC,Quadro Pascal-M(Px200),78.62,NVIDIA,GDDR5,Quadro P3200 Max-Q,89.86,None,0,0,2018-02-21,64,1792,5032.0,14,0,112,157.2
Pascal,MXM Module,MXM-B (3.0),BGA-2150,,172.8,TSMC,Quadro Pascal-M(Px200),86.41,NVIDIA,GDDR5,Quadro P3200 Mobile,98.75,None,0,0,2018-02-21,64,1792,5530.0,14,0,112,172.8
Pascal,MXM Module,MXM-B (3.0),BGA-2150,,213.1,TSMC,Quadro Pascal-M(Px200),106.6,NVIDIA,GDDR5,Quadro P4200 Max-Q,94.72,None,0,0,2018-02-21,64,2304,6820.0,18,0,144,213.1
Pascal,MXM Module,MXM-B (3.0),BGA-2150,,229.5,TSMC,Quadro Pascal-M(Px200),114.8,NVIDIA,GDDR5,Quadro P4200 Mobile,102.0,None,0,0,2018-02-21,64,2304,7345.0,18,0,144,229.5
Pascal,,PCIe 3.0 x16,FCBGA-595,,24.3,Samsung,Quadro Pascal-M(Px000),12.15,NVIDIA,GDDR5,Quadro P500 Mobile,24.3,None,0,0,2018-01-05,16,256,777.7,2,0,16,24.3
Pascal,MXM Module,MXM-B (3.0),BGA-2150,,251.0,TSMC,Quadro Pascal-M(Px200),125.5,NVIDIA,GDDR5,Quadro P5200 Max-Q,100.4,None,0,0,2018-02-21,64,2560,8032.999999999999,20,0,160,251.0
Pascal,MXM Module,MXM-B (3.0),BGA-2150,,281.4,TSMC,Quadro Pascal-M(Px200),140.7,NVIDIA,GDDR5,Quadro P5200 Mobile,112.6,None,0,0,2018-02-21,64,2560,9006.0,20,0,160,281.4
Pascal,Single-slot,PCIe 3.0 x16,FCBGA-908,4x mini-DisplayPort 1.4a,43.33,Samsung,Quadro Pascal(Px200),21.66,NVIDIA,GDDR5,Quadro P620,21.66,None,0,0,2018-02-01,16,512,1386.5,4,0,32,43.33
Pascal,IGP,PCIe 3.0 x16,FCBGA-908,,46.18,Samsung,Quadro Pascal-M(Px200),23.09,NVIDIA,GDDR5,Quadro P620 Mobile,23.09,None,0,0,2018-02-01,16,512,1477.6,4,0,32,46.18
Turing,Single-slot,PCIe 3.0 x16,BGA-2228,"3x DisplayPort 1.4a, 1x USB Type-C",222.5,TSMC,Quadro Turing(Tx000),14240.0,NVIDIA,GDDR6,Quadro RTX 4000,98.88,1x 8-pin,0,36,2018-11-13,64,2304,7119.0,36,288,144,222.5
Turing,Dual-slot,PCIe 3.0 x16,BGA-2228,"4x DisplayPort 1.4a, 1x USB Type-C",348.5,TSMC,Quadro Turing(Tx000),22300.0,NVIDIA,GDDR6,Quadro RTX 5000,116.2,1x 6-pin + 1x 8-pin,0,48,2018-08-13,64,3072,11150.0,48,384,192,348.5
Turing,Dual-slot,PCIe 3.0 x16,,"4x DisplayPort 1.4a, 1x USB Type-C",509.8,TSMC,Quadro Turing(Tx000),32619.999999999996,NVIDIA,GDDR6,Quadro RTX 6000,169.9,1x 6-pin + 1x 8-pin,0,72,2018-08-13,96,4608,16309.999999999998,72,576,288,509.8
Turing,Dual-slot,PCIe 3.0 x16,,,449.3,TSMC,Quadro Turing(Tx000),28750.0,NVIDIA,GDDR6,Quadro RTX 6000 Passive,149.8,1x 6-pin + 1x 8-pin,0,72,2018-08-13,96,4608,14380.0,72,576,288,449.3
Turing,Dual-slot,PCIe 3.0 x16,,"4x DisplayPort 1.4a, 1x USB Type-C",509.8,TSMC,Quadro Turing(Tx000),32619.999999999996,NVIDIA,GDDR6,Quadro RTX 8000,169.9,1x 6-pin + 1x 8-pin,0,72,2018-08-13,96,4608,16309.999999999998,72,576,288,509.8
Turing,Dual-slot,PCIe 3.0 x16,,,466.6,TSMC,Quadro Turing(Tx000),29860.0,NVIDIA,GDDR6,Quadro RTX 8000 Passive,155.5,1x 6-pin + 1x 8-pin,0,72,2018-08-13,96,4608,14930.0,72,576,288,466.6
Turing,Dual-slot,PCIe 3.0 x16,,"1x HDMI 2.0, 3x DisplayPort 1.4a, 1x USB Type-C",509.8,TSMC,GeForce 20,32619.999999999996,NVIDIA,GDDR6,TITAN RTX,169.9,2x 8-pin,0,72,2018-12-18,96,4608,16309.999999999998,72,576,288,509.8
Volta,Dual-slot,PCIe 3.0 x16,,"1x HDMI 2.0, 3x DisplayPort 1.4a",7450.0,TSMC,GeForce 10,29800.0,NVIDIA,HBM2,TITAN V CEO Edition,186.2,1x 6-pin + 1x 8-pin,0,0,2018-06-21,128,5120,14900.0,80,640,320,465.6
Turing,Single-slot,PCIe 3.0 x16,BGA-2228,,254.4,TSMC,Tesla Turing(Txx),65129.99999999999,NVIDIA,GDDR6,Tesla T4,101.8,None,0,40,2018-09-13,64,2560,8141.0,40,320,160,254.4
Turing,Single-slot,PCIe 3.0 x16,BGA-2228,,254.4,TSMC,Tesla Turing(Txx),65129.99999999999,NVIDIA,GDDR6,Tesla T4G,101.8,None,0,40,2018-09-13,64,2560,8141.0,40,320,160,254.4
Volta,Dual-slot,PCIe 3.0 x16,,,8100.0,TSMC,Tesla Volta(Vxx),32400.0,NVIDIA,HBM2,Tesla V100 DGXS 16 GB,202.5,None,0,0,2018-03-27,128,5120,16200.0,80,640,320,506.2
Volta,Dual-slot,PCIe 3.0 x16,,,7834.0,TSMC,Tesla Volta(Vxx),31330.0,NVIDIA,HBM2,Tesla V100 DGXS 32 GB,195.8,None,0,0,2018-03-27,128,5120,15670.0,80,640,320,489.6
Volta,Single-slot,PCIe 3.0 x16,,,6605.0,TSMC,Tesla Volta(Vxx),26420.0,NVIDIA,HBM2,Tesla V100 FHHL,165.1,1x 8-pin,0,0,2018-03-27,128,5120,13210.0,80,640,320,412.8
Volta,Dual-slot,PCIe 3.0 x16,,,7066.0,TSMC,Tesla Volta(Vxx),28260.0,NVIDIA,HBM2,Tesla V100 PCIe 32 GB,176.6,2x 8-pin,0,0,2018-03-27,128,5120,14130.0,80,640,320,441.6
Volta,SXM Module,PCIe 3.0 x16,,,7834.0,TSMC,Tesla Volta(Vxx),31330.0,NVIDIA,HBM2,Tesla V100 SXM2 32 GB,195.8,None,0,0,2018-03-27,128,5120,15670.0,80,640,320,489.6
Volta,SXM Module,PCIe 3.0 x16,,,8177.0,TSMC,Tesla Volta(Vxx),32710.0,NVIDIA,HBM2,Tesla V100 SXM3 32 GB,204.4,None,0,0,2018-03-27,128,5120,16350.000000000002,80,640,320,511.0
GCN 4.0,IGP,PCIe 3.0 x8,BGA-769,,70.08,GlobalFoundries,Polaris Mobile(M500X),1121.3,AMD,GDDR5,Radeon 540X Mobile,17.52,None,0,0,2019-02-11,16,512,1121.3,0,0,32,35.04
GCN 4.0,IGP,PCIe 3.0 x8,FCBGA-769,"1x DVI, 1x HDMI 2.0b, 1x DisplayPort 1.4a",85.68,GlobalFoundries,Polaris(RX 500X),1370.9,AMD,GDDR5,Radeon 550X 640SP,17.14,None,0,0,2018-04-11,16,640,1370.9,0,0,40,42.84
GCN 4.0,IGP,PCIe 3.0 x8,BGA-769,,86.56,GlobalFoundries,Polaris Mobile(M500X),1385.0,AMD,GDDR5,Radeon 550X Mobile,17.31,None,0,0,2018-04-11,16,640,1385.0,0,0,40,43.28
GCN 5.1,Dual-slot,PCIe 4.0 x16,BGA-1933,1x mini-DisplayPort 1.4a,6705.0,TSMC,Radeon Instinct(MIx),26820.0,AMD,HBM2,Radeon Instinct MI50,111.7,2x 8-pin,0,0,2018-11-18,64,3840,13410.0,0,0,240,419.0
GCN 5.1,Dual-slot,PCIe 4.0 x16,BGA-1933,1x mini-DisplayPort 1.4a,7373.0,TSMC,Radeon Instinct(MIx),29490.0,AMD,HBM2,Radeon Instinct MI60,115.2,1x 6-pin + 1x 8-pin,0,0,2018-11-18,64,4096,14750.0,0,0,256,460.8
GCN 4.0,IGP,PCIe 3.0 x8,BGA-769,,87.07,GlobalFoundries,Radeon Pro Mac(500X Series),1393.2,AMD,GDDR5,Radeon Pro 555X,14.51,None,0,0,2018-07-16,16,768,1393.2,0,0,48,43.54
GCN 4.0,IGP,PCIe 3.0 x8,BGA-769,,128.5,GlobalFoundries,Radeon Pro Mac(500X Series),2056.0,AMD,GDDR5,Radeon Pro 560X,16.06,None,0,0,2018-07-16,16,1024,2056.0,0,0,64,64.26
GCN 5.0,Dual-slot,PCIe 3.0 x16,BGA-2013,1x mini-DisplayPort 1.4a,672.0,GlobalFoundries,Radeon Pro Vega(Vega Series),21500.0,AMD,HBM2,Radeon Pro V340 16 GB,96.0,2x 8-pin,0,0,2018-08-26,64,3584,10750.0,0,0,224,336.0
GCN 5.0,Dual-slot,PCIe 3.0 x16,BGA-2013,1x mini-DisplayPort 1.4a,672.0,GlobalFoundries,Radeon Pro Vega(Vega Series),21500.0,AMD,HBM2,Radeon Pro V340 8 GB,96.0,2x 8-pin,0,0,2018-08-26,64,3584,10750.0,0,0,224,336.0
GCN 5.1,Dual-slot,PCIe 4.0 x16,BGA-1933,6x mini-DisplayPort 1.4a,6963.0,TSMC,Radeon Pro Vega(Vega II Series),27850.0,AMD,HBM2,Radeon Pro V420,108.8,1x 6-pin + 1x 8-pin,0,0,,64,4096,13930.0,0,0,256,435.2
GCN 5.0,IGP,PCIe 3.0 x16,,,152.3,GlobalFoundries,Radeon Pro Mac(Vega Series),4874.0,AMD,HBM2,Radeon Pro Vega 16,38.08,,0,0,2018-11-14,32,1024,2437.0,0,0,64,76.16
GCN 5.0,IGP,PCIe 3.0 x16,,,205.3,GlobalFoundries,Radeon Pro Mac(Vega Series),6569.0,AMD,HBM2,Radeon Pro Vega 20,41.06,,0,0,2018-11-14,32,1280,3284.0,0,0,80,102.6
GCN 5.0,Dual-slot,PCIe 3.0 x16,BGA-2013,4x mini-DisplayPort 1.4a,672.0,GlobalFoundries,Radeon Pro Polaris(WX x200),21500.0,AMD,HBM2,Radeon Pro WX 8200,96.0,1x 6-pin + 1x 8-pin,0,0,2018-08-13,64,3584,10750.0,0,0,224,336.0
GCN 4.0,IGP,IGP,,,161.8,GlobalFoundries,Vega(Vega M),2588.0,AMD,HBM2,Radeon Pro WX Vega M GL,32.35,,0,0,2018-04-24,32,1280,2588.0,0,0,80,80.88
GCN 4.0,IGP,PCIe 3.0 x8,BGA-769,,77.5,GlobalFoundries,Polaris Mobile(RX M500X),1240.1,AMD,GDDR5,Radeon RX 540X Mobile,19.38,None,0,0,2018-04-11,16,512,1240.1,0,0,32,38.75
GCN 4.0,Dual-slot,PCIe 3.0 x8,FCBGA-769,"1x DVI, 1x HDMI 2.0b, 1x DisplayPort 1.4a",75.71,GlobalFoundries,Polaris(RX 500X),1211.4,AMD,GDDR5,Radeon RX 550X,18.93,None,0,0,2018-12-16,16,512,1211.4,0,0,32,37.86
GCN 4.0,Dual-slot,PCIe 3.0 x8,BGA-769,"1x DVI, 1x HDMI 2.0b, 1x DisplayPort 1.4a",85.68,GlobalFoundries,Polaris(RX 500X),1370.9,AMD,GDDR5,Radeon RX 550X 640SP,17.14,None,0,0,2018-04-11,16,640,1370.9,0,0,40,42.84
GCN 4.0,IGP,PCIe 3.0 x8,BGA-769,,94.08,GlobalFoundries,Polaris Mobile(RX M500X),1505.0,AMD,GDDR5,Radeon RX 550X Mobile,18.82,None,0,0,2018-04-11,16,640,1505.0,0,0,40,47.04
GCN 4.0,Dual-slot,PCIe 3.0 x8,BGA-769,"1x DVI, 1x HDMI 2.0b, 1x DisplayPort 1.4a",131.6,GlobalFoundries,Polaris(RX 500X),2105.9999999999995,AMD,GDDR5,Radeon RX 560DX,18.8,None,0,0,2018-04-11,16,896,2105.9999999999995,0,0,56,65.8
GCN 4.0,Dual-slot,PCIe 3.0 x8,BGA-769,"1x DVI, 1x HDMI 2.0b, 1x DisplayPort 1.4a",163.2,GlobalFoundries,Polaris(RX 500X),2611.0,AMD,GDDR5,Radeon RX 560X,20.4,None,0,0,2018-04-11,16,1024,2611.0,0,0,64,81.6
GCN 4.0,IGP,PCIe 3.0 x16,BGA-769,,137.0,GlobalFoundries,Polaris Mobile(RX M500X),2192.0000000000005,AMD,GDDR5,Radeon RX 560X Mobile,19.57,None,0,0,2019-01-09,16,896,2192.0000000000005,0,0,56,68.49
GCN 4.0,Dual-slot,PCIe 3.0 x16,BGA-1401,"1x DVI, 1x HDMI 2.0b, 3x DisplayPort 1.4a",318.5,GlobalFoundries,Polaris(RX 500X),5095.0,AMD,GDDR5,Radeon RX 570X,39.81,1x 6-pin,0,0,2018-04-11,32,2048,5095.0,0,0,128,159.2
GCN 4.0,Dual-slot,PCIe 3.0 x16,BGA-1401,"1x DVI, 1x HDMI 2.0b, 3x DisplayPort 1.4a",328.7,GlobalFoundries,Polaris(RX 500),5259.0,AMD,GDDR5,Radeon RX 580 2048SP,41.09,1x 8-pin,0,0,2018-10-15,32,2048,5259.0,0,0,128,164.4
GCN 4.0,Dual-slot,PCIe 3.0 x16,BGA-1401,"1x HDMI 2.0b, 3x DisplayPort 1.4a",383.0,GlobalFoundries,Polaris(RX 500),6129.0,AMD,GDDR5,Radeon RX 580G,42.56,1x 8-pin,0,0,2018-10-15,32,2304,6129.0,0,0,144,191.5
GCN 4.0,Dual-slot,PCIe 3.0 x16,BGA-1401,"1x HDMI 2.0b, 3x DisplayPort 1.4a",385.9,GlobalFoundries,Polaris(RX 500X),6175.0,AMD,GDDR5,Radeon RX 580X,42.88,1x 8-pin,0,0,2018-04-11,32,2304,6175.0,0,0,144,193.0
GCN 4.0,MXM Module,MXM-B (3.0),BGA-1401,,364.6,GlobalFoundries,Polaris Mobile(RX M500X),5834.0,AMD,GDDR5,Radeon RX 580X Mobile,40.51,None,0,0,2018-04-11,32,2304,5834.0,0,0,144,182.3
GCN 4.0,Dual-slot,PCIe 3.0 x16,BGA-1401,"1x HDMI 2.0b, 3x DisplayPort 1.4a",445.0,GlobalFoundries,Polaris(RX 500),7119.0,AMD,GDDR5,Radeon RX 590,49.44,1x 8-pin,0,0,2018-11-15,32,2304,7119.0,0,0,144,222.5
GCN 5.0,IGP,IGP,µOPGA-1331,,123.2,GlobalFoundries,Vega IGP(Picasso),3942.0,AMD,System Shared,Radeon RX Vega 11,11.2,None,0,0,2019-07-07,8,704,1971.0,0,0,44,61.6
GCN 5.0,IGP,IGP,µOPGA-1331,,110.1,GlobalFoundries,Vega IGP(Raven Ridge),3523.0,AMD,System Shared,Radeon RX Vega 11 Embedded,10.01,None,0,0,2018-04-19,8,704,1761.0,0,0,44,55.04
GCN 5.0,MXM Module,PCIe 3.0 x16,BGA-2013,"1x HDMI 2.0b, 3x DisplayPort 1.4a",582.8,GlobalFoundries,Polaris Mobile(Vega),18650.0,AMD,HBM2,Radeon RX Vega 56 Mobile,83.26,None,0,0,2018-06-01,64,3584,9326.0,0,0,224,291.4
GCN 4.0,IGP,IGP,,,228.5,GlobalFoundries,Vega(Vega M),3656.0,AMD,HBM2,Radeon RX Vega M GH,76.16,,0,0,2018-02-01,64,1536,3656.0,0,0,96,114.2
GCN 4.0,IGP,IGP,,,161.8,GlobalFoundries,Vega(Vega M),2588.0,AMD,HBM2,Radeon RX Vega M GL,32.35,,0,0,2018-02-01,32,1280,2588.0,0,0,80,80.88
GCN 5.0,Dual-slot,PCIe 3.0 x16,BGA-2013,"1x HDMI 2.0b, 3x DisplayPort 1.4a",791.6,GlobalFoundries,Vega(RX Vega),,AMD,HBM2,Radeon RX Vega Nano,98.94,1x 8-pin,0,0,,64,4096,12660.0,0,0,256,395.8
GCN 5.0,IGP,IGP,µOPGA-1331,,114.5,GlobalFoundries,Vega IGP(Great Horned Owl),3664.0,AMD,System Shared,Radeon Vega 11 Embedded,10.41,None,0,0,2018-02-13,8,704,1832.0,0,0,44,57.24
GCN 5.0,IGP,IGP,FCBGA-1140,,24.0,GlobalFoundries,Vega IGP(Picasso),768.0,AMD,System Shared,Radeon Vega 3 Embedded,4.0,None,0,0,2019-01-01,4,192,384.0,0,0,12,12.0
GCN 5.0,IGP,IGP,FCBGA-1140,,24.0,GlobalFoundries,Vega IGP(Picasso Mobile),768.0,AMD,System Shared,Radeon Vega 3 Mobile,4.0,None,0,0,2020-01-06,4,192,384.0,0,0,12,12.0
GCN 5.0,IGP,IGP,µOPGA-1331,,61.44,GlobalFoundries,Vega IGP(Raven Ridge),1966.0,AMD,System Shared,Radeon Vega 6 Embedded,10.24,,0,0,2018-05-10,8,384,983.0,0,0,24,30.72
GCN 5.0,IGP,IGP,FCBGA-1140,,57.6,GlobalFoundries,Vega IGP(Picasso Mobile),1843.0,AMD,System Shared,Radeon Vega 6 Mobile,9.6,None,0,0,2019-01-06,8,384,921.6,0,0,24,28.8
GCN 5.0,IGP,IGP,µOPGA-1331,,80.0,GlobalFoundries,Vega IGP(Picasso),2560.0,AMD,System Shared,Radeon Vega 8,10.0,None,0,0,2019-07-07,8,512,1280.0,0,0,32,40.0
GCN 5.0,IGP,IGP,µOPGA-1331,,70.46,GlobalFoundries,Vega IGP(Raven Ridge),2255.0,AMD,System Shared,Radeon Vega 8 Embedded,8.808,None,0,0,2018-04-19,8,512,1127.4,0,0,32,35.23
GCN 5.0,,,,2x HDMI 2.0,249.6,TSMC,Console GPU(Zhongshan Subor),7987.0,AMD,GDDR5,Zhongshan Subor Z+ GPU,41.6,,0,0,2018-08-03,32,1536,3994.0,0,0,96,124.8
Generation 9.5,IGP,Ring Bus,,,201.6,Intel,HD Graphics-M(Coffee Lake),1613.0,Intel,System Shared,Iris Plus Graphics 655 Mobile,6.3,,0,0,2018-04-03,6,384,806.4,0,0,48,50.4
Generation 9.5,IGP,Ring Bus,,,50.4,Intel,HD Graphics(Comet Lake),403.2,Intel,System Shared,UHD Graphics 610,2.1,,0,0,2020-04-30,2,96,201.6,0,0,12,12.6
Generation 9.5,IGP,Ring Bus,FCBGA-1151/1528,,43.2,Intel,HD Graphics-M(Coffee Lake),345.6,Intel,System Shared,UHD Graphics 610 Mobile,1.8,,0,0,2018-04-03,2,96,172.8,0,0,12,10.8
Generation 9.5,IGP,Ring Bus,,,86.4,Intel,HD Graphics-T(Amber Lake),691.2,Intel,System Shared,UHD Graphics 615 Mobile,2.7,,0,0,2018-11-07,3,192,345.6,0,0,24,21.6
Generation 9.5,IGP,Ring Bus,,,100.8,Intel,HD Graphics-T(Amber Lake),806.4,Intel,System Shared,UHD Graphics 617 Mobile,3.15,,0,0,2018-11-07,3,192,403.2,0,0,24,25.2
Generation 9.5,IGP,Ring Bus,,,96.0,Intel,HD Graphics-M(Coffee Lake),768.0,Intel,System Shared,UHD Graphics 630 Mobile,3.0,,0,0,2018-04-03,3,192,384.0,0,0,24,24.0
Generation 9.5,IGP,Ring Bus,,,115.2,Intel,HD Graphics-W(Comet Lake),921.6,Intel,System Shared,UHD Graphics P630,3.6,,0,0,2020-05-13,3,192,460.8,0,0,24,28.8
Generation 9.5,IGP,Ring Bus,,,120.0,Intel,HD Graphics-WM(Comet Lake),960.0,Intel,System Shared,UHD Graphics P630 Mobile,3.75,,0,0,2020-05-13,3,192,480.0,0,0,24,30.0
Pascal,,PCIe 3.0 x16,FCBGA-908,,69.22,Samsung,GeForce 10 Mobile,34.61,NVIDIA,GDDR5,GeForce GTX 1050 Mobile 3 GB,34.61,None,0,0,2019-02-01,24,768,2215.0,6,0,48,69.22
Turing,Dual-slot,PCIe 3.0 x16,BGA-960,"1x DVI, 1x HDMI 2.0, 1x DisplayPort 1.4a",93.24,TSMC,GeForce 16,5967.0,NVIDIA,GDDR5,GeForce GTX 1650,53.28,None,0,0,2019-04-23,32,896,2984.0,14,0,56,93.24
Turing,,PCIe 3.0 x16,BGA-960,,72.0,TSMC,GeForce 16 Mobile,4608.0,NVIDIA,GDDR6,GeForce GTX 1650 Max-Q,36.0,None,0,0,2020-04-15,32,1024,2304.0,16,0,64,72.0
Turing,,PCIe 3.0 x16,BGA-960,,96.96,TSMC,GeForce 16 Mobile,6205.0,NVIDIA,GDDR6,GeForce GTX 1650 Mobile,48.48,None,0,0,2020-04-15,32,1024,3103.0,16,0,64,96.96
Turing,Dual-slot,PCIe 3.0 x16,BGA-2228,"1x DVI, 1x HDMI 2.0, 1x DisplayPort 1.4a",138.0,TSMC,GeForce 16,8832.0,NVIDIA,GDDR6,GeForce GTX 1650 SUPER,55.2,1x 6-pin,0,0,2019-11-22,32,1280,4416.0,20,0,80,138.0
Turing,Dual-slot,PCIe 3.0 x16,BGA-2228,"1x DVI, 1x HDMI 2.0, 1x DisplayPort 1.4a",157.1,TSMC,GeForce 16,10050.0,NVIDIA,GDDR5,GeForce GTX 1660,85.68,1x 8-pin,0,0,2019-03-14,48,1408,5027.0,22,0,88,157.1
Turing,Dual-slot,PCIe 3.0 x16,BGA-2228,"1x DVI, 1x HDMI 2.0, 1x DisplayPort 1.4a",157.1,TSMC,GeForce 16,10050.0,NVIDIA,GDDR6,GeForce GTX 1660 SUPER,85.68,1x 8-pin,0,0,2019-10-29,48,1408,5027.0,22,0,88,157.1
Turing,Dual-slot,PCIe 3.0 x16,BGA-2228,"1x DVI, 1x HDMI 2.0, 1x DisplayPort 1.4a",169.9,TSMC,GeForce 16,10870.0,NVIDIA,GDDR6,GeForce GTX 1660 Ti,84.96,1x 8-pin,0,0,2019-02-22,48,1536,5437.0,24,0,96,169.9
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,128.2,TSMC,GeForce 16 Mobile,8202.0,NVIDIA,GDDR6,GeForce GTX 1660 Ti Max-Q,64.08,None,0,0,2019-04-23,48,1536,4101.0,24,0,96,128.2
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,152.6,TSMC,GeForce 16 Mobile,9769.0,NVIDIA,GDDR6,GeForce GTX 1660 Ti Mobile,76.32,None,0,0,2019-04-23,48,1536,4884.0,24,0,96,152.6
Pascal,IGP,PCIe 3.0 x4,FCBGA-908,,36.77,Samsung,GeForce MX(1xx),18.38,NVIDIA,GDDR5,GeForce MX150 GP107,24.51,None,0,0,2019-02-23,16,384,1176.6,3,0,24,36.77
Pascal,IGP,PCIe 3.0 x4,FCBGA-595,,24.5,Samsung,GeForce MX(2xx),12.25,NVIDIA,GDDR5,GeForce MX230,24.5,None,0,0,2019-02-21,16,256,783.9,2,0,16,24.5
Pascal,IGP,PCIe 3.0 x4,FCBGA-595,,24.91,Samsung,GeForce MX(2xx),12.46,NVIDIA,GDDR5,GeForce MX250,16.61,None,0,0,2019-02-20,16,384,797.2,3,0,24,24.91
Turing,Dual-slot,PCIe 3.0 x16,BGA-2228,"1x DVI, 1x HDMI 2.0, 2x DisplayPort 1.4a, 1x USB Type-C",201.6,TSMC,GeForce 20,12900.0,NVIDIA,GDDR6,GeForce RTX 2060,80.64,1x 8-pin,0,30,2019-01-07,48,1920,6451.0,30,240,120,201.6
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,144.0,TSMC,GeForce 20 Mobile,9216.0,NVIDIA,GDDR6,GeForce RTX 2060 Max-Q Refresh,57.6,None,0,30,2019-01-29,48,1920,4608.0,30,240,120,144.0
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,144.0,TSMC,GeForce 20 Mobile,9216.0,NVIDIA,GDDR6,GeForce RTX 2060 Mobile,57.6,None,0,30,2019-01-29,48,1920,4608.0,30,240,120,144.0
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,187.2,TSMC,GeForce 20 Mobile,11980.0,NVIDIA,GDDR6,GeForce RTX 2060 Mobile Refresh,74.88,None,0,30,2019-01-29,48,1920,5990.0,30,240,120,187.2
Turing,Dual-slot,PCIe 3.0 x16,BGA-2228,"1x DVI, 1x HDMI 2.0, 2x DisplayPort 1.4a, 1x USB Type-C",224.4,TSMC,GeForce 20,14360.0,NVIDIA,GDDR6,GeForce RTX 2060 SUPER,105.6,1x 8-pin,0,34,2019-07-09,64,2176,7181.0,34,272,136,224.4
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,208.1,TSMC,GeForce 20 Mobile,13320.0,NVIDIA,GDDR6,GeForce RTX 2060 SUPER Mobile,97.92,,0,34,2019-07-09,64,2176,6659.0,34,272,136,208.1
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,170.6,TSMC,GeForce 20 Mobile,10920.0,NVIDIA,GDDR6,GeForce RTX 2070 Max-Q,75.84,None,0,36,2019-01-29,64,2304,5460.0,36,288,144,170.6
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,207.4,TSMC,GeForce 20 Mobile,13270.0,NVIDIA,GDDR6,GeForce RTX 2070 Mobile,92.16,None,0,36,2019-01-29,64,2304,6636.0,36,288,144,207.4
Turing,Dual-slot,PCIe 3.0 x16,BGA-2228,"1x HDMI 2.0, 3x DisplayPort 1.4a, 1x USB Type-C",283.2,TSMC,GeForce 20,18120.0,NVIDIA,GDDR6,GeForce RTX 2070 SUPER,113.3,1x 6-pin + 1x 8-pin,0,40,2019-07-09,64,2560,9062.0,40,320,160,283.2
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,201.5,TSMC,GeForce 20 Mobile,12890.0,NVIDIA,GDDR6,GeForce RTX 2080 Max-Q,70.08,None,0,46,2019-01-29,64,2944,6447.0,46,368,184,201.5
Turing,MXM Module,PCIe 3.0 x16,BGA-2228,,292.6,TSMC,GeForce 20 Mobile,18720.0,NVIDIA,GDDR6,GeForce RTX 2080 Mobile,101.8,None,0,46,2019-01-29,64,2944,9362.0,46,368,184,292.6
Turing,Dual-slot,PCIe 3.0 x16,BGA-2228,"1x HDMI 2.0, 3x DisplayPort 1.4a, 1x USB Type-C",348.5,TSMC,GeForce 20,22300.0,NVIDIA,GDDR6,GeForce RTX 2080 SUPER,116.2,1x 6-pin + 1x 8-pin,0,48,2019-07-23,64,3072,11150.0,48,384,192,348.5
Turing,Dual-slot,PCIe 3.0 x16,,"1x HDMI 2.0, 3x DisplayPort 1.4a, 1x USB Type-C",470.9,TSMC,GeForce 20,30140.0,NVIDIA,GDDR6,GeForce RTX 2080 Ti 12 GB,157.0,2x 8-pin,0,72,,96,4608,15070.0,72,576,288,470.9
Maxwell 2.0,IGP,PCIe 2.0 x4,,,7.368,TSMC,Tegra(Maxwell),471.6,NVIDIA,LPDDR4,Jetson Nano,14.74,,0,0,2019-03-01,16,128,235.8,1,0,16,14.74
Pascal,MXM Module,PCIe 3.0 x16,BGA-2173,,92.95,TSMC,Mining GPUs,46.48,NVIDIA,GDDR5,P106M,41.31,None,0,0,2019-01-23,32,1152,2974.0,9,0,72,92.95
